Date,Open,High,Low,Close,Volume
2010-07-08,10019.26,10175.02,9987.02,10138.99,192.22M
2010-07-09,10137.93,10226.48,10079.05,10198.03,134.82M
2010-07-12,10199.24,10260.62,10121.13,10216.27,131.49M
2010-07-13,10217.55,10436.20,10217.55,10363.02,179.04M
2010-07-14,10370.96,10423.03,10265.16,10366.72,208.53M
2010-07-15,10367.10,10409.49,10216.04,10359.31,210.00M
2010-07-16,10356.20,10356.20,10071.63,10097.90,335.06M
2010-07-19,10098.12,10213.09,10051.28,10154.43,176.97M
2010-07-20,10151.48,10248.20,9973.17,10229.96,194.41M
2010-07-21,10226.02,10310.04,10053.85,10120.53,203.90M
2010-07-22,10121.81,10391.78,10121.81,10322.30,202.22M
2010-07-23,10321.16,10465.19,10237.84,10424.62,200.00M
2010-07-26,10424.17,10545.94,10391.02,10525.43,178.82M
2010-07-27,10525.28,10632.52,10460.65,10537.69,180.55M
2010-07-28,10537.01,10586.36,10445.17,10497.88,162.07M
2010-07-29,10498.94,10609.74,10383.45,10467.16,202.11M
2010-07-30,10465.19,10528.84,10327.37,10465.94,208.16M
2010-08-02,10468.82,10715.21,10468.82,10674.38,167.64M
2010-08-03,10673.92,10714.19,10564.18,10636.38,164.88M
2010-08-04,10630.20,10738.48,10583.10,10680.43,173.36M
2010-08-05,10679.67,10712.37,10571.60,10674.98,139.61M
2010-08-06,10668.55,10688.08,10491.37,10653.56,154.87M
2010-08-09,10654.62,10755.66,10618.26,10698.75,166.33M
2010-08-10,10696.63,10717.21,10522.63,10644.25,203.49M
2010-08-11,10631.82,10631.82,10339.63,10378.83,219.32M
2010-08-12,10361.58,10388.37,10222.85,10319.95,221.03M
2010-08-13,10320.33,10381.86,10254.18,10303.15,151.62M
2010-08-16,10303.07,10354.39,10193.26,10302.01,146.04M
2010-08-17,10297.55,10501.67,10297.55,10405.85,191.34M
2010-08-18,10398.59,10486.38,10308.83,10415.54,168.56M
2010-08-19,10411.15,10412.29,10202.34,10271.21,227.74M
2010-08-20,10270.98,10276.13,10131.88,10213.62,251.15M
2010-08-23,10215.51,10328.88,10146.18,10174.41,172.97M
2010-08-24,10170.86,10170.86,9975.86,10040.45,223.68M
2010-08-25,10040.15,10104.18,9925.34,10060.06,183.89M
2010-08-26,10059.83,10138.12,9959.17,9985.81,176.33M
2010-08-27,9982.40,10176.30,9925.11,10150.65,207.76M
2010-08-30,10145.58,10170.10,10005.56,10009.73,150.48M
2010-08-31,10006.42,10101.53,9915.73,10014.72,255.42M
2010-09-01,10016.01,10305.87,10016.01,10269.47,205.71M
2010-09-02,10270.08,10350.98,10211.80,10320.10,149.93M
